!
!Date: 01/25/2022
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q9NP58	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q9NUT2	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with WBGene00001811	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IBA with WBGene00001815	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
ATM1	YMR301C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
FET4	YMR319C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR007251	computational	InterPro	2022-01-15	DDB, et al. (2001)
POR1	YNL055C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR027246	computational	InterPro	2022-01-15	DDB, et al. (2001)
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQR1	YNL065W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
SAL1	YNL083W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
YNL095C	YNL095C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004776	computational	InterPro	2022-01-15	DDB, et al. (2001)
ESBP6	YNL125C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
LYP1	YNL268W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
LYP1	YNL268W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
ALP1	YNL270C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
ALP1	YNL270C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0259111	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:2150150	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN004260927	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2037808	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q2Y0W8	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q8NBS3	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q8VYR7	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
BOR1	YNL275W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q9Y6R1	computational	GO_Central	2021-09-04	Gaudet P, et al. (2011) PMID:21873635
HXT14	YNL318C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT14	YNL318C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT14	YNL318C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
VNX1	YNL321W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004837	computational	InterPro	2022-01-15	DDB, et al. (2001)
PHO91	YNR013C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001898	computational	InterPro	2022-01-15	DDB, et al. (2001)
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HOL1	YNR055C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
BIO5	YNR056C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002293	computational	InterPro	2022-01-15	DDB, et al. (2001)
PDR18	YNR070W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT17	YNR072W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT17	YNR072W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT17	YNR072W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
TAT2	YOL020W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
TAT2	YOL020W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
YOL075C	YOL075C	involved in	GO:0055085	transmembrane transport	biological process		IEA with ABC-type transporter activity	computational	GOC	2022-01-19	GOA curators (2016)
ITR2	YOL103W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
ITR2	YOL103W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
ITR2	YOL103W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
MCH4	YOL119C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
ALR1	YOL130W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002523	computational	InterPro	2022-01-15	DDB, et al. (2001)
BSC6	YOL137W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT11	YOL156W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT11	YOL156W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT11	YOL156W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ENB1	YOL158C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AUS1	YOR011W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
NRT1	YOR071C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
NRT1	YOR071C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
NRT1	YOR071C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR045225	computational	InterPro	2022-01-15	DDB, et al. (2001)
ATX2	YOR079C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003689	computational	InterPro	2022-01-15	DDB, et al. (2001)
ECM3	YOR092W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004776	computational	InterPro	2022-01-15	DDB, et al. (2001)
PDR5	YOR153W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:1917379	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:2140592	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000272883	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 621426	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q53GD3	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q8IWA5	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q8WWI5	computational	GO_Central	2020-01-28	Gaudet P, et al. (2011) PMID:21873635
PNS1	YOR161C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR007603	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI72	YOR192C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI72	YOR192C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
THI72	YOR192C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR045225	computational	InterPro	2022-01-15	DDB, et al. (2001)
ODC2	YOR222W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
FSF1	YOR271C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004686	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO4	YOR273C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
MCH5	YOR306C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
SLY41	YOR307C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004696	computational	InterPro	2022-01-15	DDB, et al. (2001)
COT1	YOR316C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002524	computational	InterPro	2022-01-15	DDB, et al. (2001)
PDR10	YOR328W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
PUT4	YOR348C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
PUT4	YOR348C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
YOR365C	YOR365C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN002031037	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
YOR365C	YOR365C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F7.03	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
YOR365C	YOR365C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPCC1322.03	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
YOR365C	YOR365C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLC2	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
AMF1	YOR378W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
PDR12	YPL058C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
SSU1	YPL092W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004695	computational	InterPro	2022-01-15	DDB, et al. (2001)
ODC1	YPL134C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
PXA1	YPL147W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
GUP2	YPL189W	involved in	GO:0055085	transmembrane transport	biological process		IEA with symporter activity	computational	GOC	2022-01-19	GOA curators (2016)
FLC1	YPL221W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN002031037	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
FLC1	YPL221W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F7.03	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
FLC1	YPL221W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPCC1322.03	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
FLC1	YPL221W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLC2	computational	GO_Central	2020-08-09	Gaudet P, et al. (2011) PMID:21873635
MMT2	YPL224C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002524	computational	InterPro	2022-01-15	DDB, et al. (2001)
HUT1	YPL244C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR013657	computational	InterPro	2022-01-15	DDB, et al. (2001)
DIP5	YPL265W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
DIP5	YPL265W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
MDL2	YPL270W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
SAM3	YPL274W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
SAM3	YPL274W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
YPR003C	YPR003C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001902	computational	InterPro	2022-01-15	DDB, et al. (2001)
MRX21	YPR011C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
AGC1	YPR021C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
